Date,Returns,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-02-04,17.89,0.37,7.34,1.78,3.25,0.46,0.47,-17.81,12.32,-2.6,1.13,-2.74,-5.36,-3.93,8.4,5.24,3.35,-0.28,0.28,-0.53,-2.46,-2.72,0.99,0.01,2.72
2017-02-05,-21.08,2.99,2.0,-6.64,-4.54,-0.44,-0.27,-0.1,4.91,-3.88,0.0,2.28,-0.03,1.08,1.25,-0.07,2.5,0.65,20.14,-2.82,3.15,-9.16,-3.21,5.31,0.89
2017-02-06,13.09,-2.7,0.01,0.7,-2.1,-1.03,0.94,0.73,-2.55,0.57,-0.95,-1.25,-1.49,-3.86,-4.39,2.44,-0.04,-3.24,-9.61,-4.25,8.58,4.49,-3.57,0.0,1.49
2017-02-07,30.01,5.0,0.09,-2.4,2.35,-1.68,2.46,2.29,-0.63,0.87,4.73,2.84,-3.82,1.38,-5.33,3.76,0.18,-2.17,-0.85,0.0,1.02,0.99,0.52,1.74,-1.26
2017-02-08,5.31,-0.02,2.02,0.0,1.0,6.01,3.17,2.39,5.79,-0.8,0.92,-0.18,1.97,4.09,1.37,2.97,-7.04,0.24,3.01,-0.01,-1.88,1.98,1.35,1.35,1.73
2017-02-09,-75.5,1.57,4.65,4.5,2.48,0.18,-0.55,0.08,-4.72,-28.07,-8.66,13.07,1.71,-1.66,0.86,1.13,11.14,2.62,-0.76,5.0,0.99,-5.3,5.86,-3.01,-4.63
2017-02-10,19.16,7.09,1.0,1.0,9.2,0.2,1.87,-9.27,-9.05,10.87,-3.37,-0.01,-3.43,-15.0,-64.67,-15.31,14.89,8.58,-8.12,-6.36,-15.99,17.86,-1.24,6.35,7.71
2017-02-11,11.21,-6.25,-9.21,4.71,2.01,0.29,0.26,-8.49,4.64,-11.09,-1.8,10.58,3.08,-2.45,-6.2,-1.74,6.95,1.11,3.89,6.72,2.28,5.34,10.09,0.57,-2.92
2017-02-12,-6.69,-0.38,-0.69,-1.21,1.28,4.92,0.0,3.26,1.74,4.89,1.33,-1.75,-4.34,1.88,2.46,-0.58,-6.38,7.49,-0.6,3.93,-1.25,-0.25,1.71,0.06,-5.02
2017-02-13,-8.44,-0.56,-0.52,-0.48,0.09,-0.62,-4.2,2.86,0.85,0.01,0.0,-0.01,-1.55,2.22,-0.68,0.33,-2.3,-0.8,0.0,-0.02,-0.39,0.84,-1.99,2.34,-1.22
2017-02-14,12.6,-0.61,1.48,0.36,0.0,4.1,1.88,-0.69,-2.29,-22.0,8.6,-3.5,3.04,-1.16,-1.73,-0.69,2.15,-0.88,0.78,1.86,2.22,-0.87,5.98,-2.59,-2.24
2017-02-15,1.02,-0.94,-0.01,-0.02,-2.66,-1.26,9.26,3.47,-2.64,12.5,1.31,-3.95,-17.74,9.91,2.38,0.97,0.65,0.67,-0.47,-3.41,-0.33,-0.57,2.88,2.16,-0.01
2017-02-16,20.66,0.66,0.59,-1.06,-5.14,2.74,-0.34,-1.86,-2.71,2.87,2.19,-2.2,-0.89,2.13,0.88,0.01,0.2,1.03,0.27,-0.51,-0.29,2.31,0.71,0.59,-1.63
2017-02-17,25.42,0.31,1.63,9.38,-1.32,-1.44,3.66,0.5,-3.15,0.74,0.01,0.0,0.0,0.93,0.97,2.3,6.21,2.9,-1.9,5.06,-2.15,-2.02,0.04,-1.95,-0.05
2017-02-18,0.09,4.67,0.98,-0.11,-2.72,2.87,-0.87,-1.02,6.52,-1.91,2.16,1.1,-6.14,4.78,8.35,5.04,0.2,1.06,-3.71,-1.43,0.85,4.99,1.18,2.04,-3.46
2017-02-19,-5.12,-0.78,-2.49,4.49,0.02,2.0,2.63,0.75,-0.54,3.14,-1.83,-0.03,-0.8,-1.03,0.09,-4.38,4.99,0.01,-0.28,-0.73,-0.24,0.99,0.04,-6.47,0.54
2017-02-20,30.41,0.46,-2.86,1.14,-4.35,4.84,-0.25,1.17,1.99,-0.95,0.95,-0.95,-0.53,-3.61,-4.89,5.47,0.82,-2.31,0.0,-6.87,4.88,-2.89,2.88,0.74,0.0
2017-02-21,48.55,0.01,0.46,-3.08,-2.85,3.22,0.5,1.98,1.81,2.49,1.61,-0.02,-2.48,1.51,1.13,-0.36,3.16,0.0,-0.77,-0.89,0.81,0.98,-1.06,0.81,21.44
2017-02-22,-5.14,-3.64,3.7,-2.44,-3.05,4.48,-3.24,11.74,-7.41,13.86,-4.32,3.59,14.01,2.47,-2.91,-2.48,-3.99,0.49,11.91,-0.15,3.97,-0.73,0.0,7.01,5.68
2017-02-23,52.48,-3.49,-8.07,-0.45,0.84,-2.38,-8.48,1.0,0.0,-0.95,-0.05,1.47,2.39,0.95,5.55,4.36,4.3,-4.13,6.28,1.53,2.1,2.35,-5.69,-4.25,-0.32
2017-02-24,2.7,1.44,2.91,0.03,-5.12,1.19,1.36,0.54,-0.99,7.38,0.24,-1.77,7.92,5.3,4.95,-1.18,3.19,-2.15,2.62,7.31,1.27,-0.84,-0.03,17.89,-0.98
2017-02-25,-34.95,2.19,0.0,4.03,12.76,-0.91,9.44,-2.4,-42.12,15.55,4.34,-4.1,-13.74,7.47,19.2,6.67,-2.47,-1.03,2.89,-8.81,-7.95,-13.1,10.26,1.8,2.73
2017-02-26,33.26,2.04,-0.79,0.02,-1.0,-0.81,-2.61,-4.59,7.61,-2.07,-0.57,1.53,1.21,-1.11,-11.4,-8.38,-0.01,-19.8,1.89,8.12,0.98,-2.65,2.65,0.21,-5.42
2017-02-27,12.47,-0.25,-9.34,4.65,-0.27,11.43,3.0,0.97,5.03,1.0,7.0,-3.9,3.47,0.58,-3.15,1.13,-0.17,13.41,-7.22,0.01,2.12,-0.3,1.55,0.0,2.51
2017-02-28,0.7,7.76,2.2,-6.04,2.39,-0.74,-10.39,5.15,1.84,-8.2,7.31,0.69,0.0,-3.8,-0.75,2.55,0.6,14.05,-0.74,-1.18,0.46,-3.56,4.29,-0.92,-0.5
2017-03-01,33.7,8.48,3.02,2.99,-15.03,0.04,0.03,-0.6,-0.47,-3.22,-0.21,-3.16,-1.35,-0.01,3.45,-4.81,3.09,6.98,1.26,3.3,3.76,-4.72,2.66,-1.9,-2.88
2017-03-02,31.31,-2.21,1.0,3.26,0.43,-0.55,-0.5,-3.32,-1.65,3.66,0.01,1.13,3.22,6.48,18.77,2.57,-7.58,1.06,1.67,2.23,1.05,-0.13,2.17,1.03,-0.1
2017-03-03,27.77,1.09,2.01,-1.56,-6.44,-1.09,-2.02,1.66,1.58,3.02,4.7,-0.96,-0.17,1.16,7.07,-1.03,18.92,-2.94,31.17,-14.39,3.49,0.66,-10.74,-1.14,-2.74
2017-03-04,-17.98,7.22,5.71,-0.9,-0.17,-6.97,-0.72,-2.0,11.12,6.47,3.03,-2.61,6.85,6.11,-12.58,3.18,-0.81,-3.54,-4.21,4.41,-6.65,13.66,-4.72,3.9,1.99
2017-03-05,3.99,0.0,0.0,-0.23,-2.74,2.98,-2.42,-0.27,0.8,-0.02,0.01,-0.01,-0.01,-9.11,1.04,-8.0,-6.0,-9.01,0.88,9.12,0.0,-0.53,-1.36,6.9,0.0
2017-03-06,14.89,-1.48,1.47,0.01,-5.0,-2.01,0.9,-3.9,-9.43,3.01,-0.03,2.88,0.03,4.22,1.83,3.49,7.71,1.01,0.01,0.25,0.0,0.03,-0.01,-1.02,0.02
2017-03-07,-52.59,5.0,0.97,0.03,-3.48,0.0,2.51,-0.13,0.68,0.41,-0.01,0.02,0.01,2.41,-3.38,4.34,-3.46,-3.5,5.53,-1.95,0.98,2.67,-1.14,3.66,2.72
2017-03-08,-84.9,-1.14,0.01,-0.1,-2.27,-5.38,-7.93,4.31,0.82,-4.04,-10.45,-7.38,-40.87,18.53,2.53,-1.52,-1.48,23.93,1.32,-5.78,3.17,-5.52,0.35,-13.03,-0.67
2017-03-09,45.81,-0.49,10.18,-9.85,-25.11,-19.09,-2.02,-19.91,16.55,25.96,5.38,6.69,-12.58,-8.0,-2.14,-7.88,-3.37,5.21,-8.99,5.2,-12.14,-11.04,0.19,-6.29,-11.36
2017-03-10,-87.91,-15.88,12.96,14.52,-6.6,-5.48,9.27,13.0,-1.78,13.75,-7.66,-2.99,-7.61,12.41,-4.39,5.96,12.53,14.79,-6.21,-1.99,0.91,0.09,2.5,-7.68,1.39
2017-03-11,73.35,5.8,0.83,0.24,-3.32,-2.37,1.54,-10.04,3.91,-6.39,7.59,2.38,1.72,2.49,70.91,-13.45,-16.04,7.92,8.06,3.2,7.83,16.0,-175.87,-15.14,14.29
2017-03-12,49.99,10.94,19.75,-6.16,9.41,2.53,4.0,2.23,18.01,21.52,-14.5,8.99,0.0,0.0,11.39,-13.41,2.99,1.3,1.71,-5.04,-7.25,-0.05,-4.82,10.21,-0.4
2017-03-13,14.23,-3.13,8.62,0.0,0.0,0.0,-1.77,-1.18,-1.19,-0.72,1.81,-0.82,-1.56,0.0,-1.7,27.0,5.46,13.86,0.47,7.03,-4.52,-4.22,5.92,-1.02,1.65
2017-03-14,1.34,-1.96,-1.69,-2.07,7.64,7.88,-5.61,-3.04,-12.28,5.31,-2.1,11.04,1.0,8.6,-6.43,-6.64,9.23,1.18,-2.22,1.53,-2.0,4.0,3.3,2.41,-2.86
2017-03-15,13.55,1.65,-0.3,-4.96,1.79,-4.13,-5.89,0.72,-6.23,8.79,-0.47,-0.2,5.45,4.2,2.72,7.64,-3.03,0.31,0.49,-6.16,2.76,2.99,-4.81,-1.07,-0.91
2017-03-16,-86.46,2.62,0.41,0.08,-3.32,1.45,1.67,3.91,1.0,1.93,-5.34,1.03,0.35,5.07,-1.06,-0.99,2.14,-8.79,1.18,-1.3,-0.3,2.66,3.36,7.04,-1.25
2017-03-17,-104.69,1.02,0.0,-5.77,-7.0,-1.36,-17.23,9.18,-0.03,-5.35,-6.16,9.91,-5.56,-11.31,2.55,-0.1,-5.66,0.12,0.99,-1.98,-31.0,-27.88,6.89,7.21,2.06
2017-03-18,-105.5,-6.09,-5.24,-18.54,-26.21,7.7,13.09,-40.0,10.64,-2.13,2.99,16.11,17.7,4.69,-4.03,14.14,-3.75,-1.25,-18.88,-24.09,13.22,-15.25,-5.63,-19.41,-14.47
2017-03-19,45.53,9.9,-3.45,-22.04,-0.01,4.33,-2.69,7.82,1.5,-2.19,19.92,1.19,-6.86,-16.1,-36.1,-25.81,-25.01,30.0,-1.06,-26.94,3.83,-24.84,24.01,-31.4,16.5
2017-03-20,30.98,16.8,17.1,9.98,-8.58,0.55,1.37,-1.44,9.02,-4.97,-23.07,9.73,5.38,2.03,-9.0,0.0,35.23,16.76,-10.11,13.45,9.53,-9.85,-10.01,-4.0,-20.37
2017-03-21,72.2,10.11,6.52,8.5,-2.83,5.05,-12.96,-5.94,5.02,-11.66,15.67,11.87,0.01,6.19,-0.46,-5.72,3.87,5.07,-5.04,3.26,-16.38,-0.77,17.21,-0.88,-4.73
2017-03-22,-75.84,8.39,2.05,3.08,13.43,13.45,0.69,0.78,-2.8,1.63,-5.32,-6.84,16.82,5.09,-3.24,0.46,1.72,14.69,7.32,-3.42,1.52,-16.71,17.84,2.56,-0.99
2017-03-23,-4.97,-12.83,3.06,-12.13,-1.8,7.83,1.48,0.0,-37.66,-8.0,8.23,16.61,-10.03,-13.21,-34.16,0.69,-5.23,8.49,-4.82,-17.22,9.58,-3.69,11.82,1.16,15.99
2017-03-24,-96.17,-8.31,-1.06,4.67,5.28,-9.54,-11.45,11.44,7.0,-0.04,-3.89,1.24,9.79,6.16,1.18,-3.6,-2.96,0.22,-3.97,-3.39,4.08,0.73,-10.1,-3.5,5.05
2017-03-25,29.93,-3.54,-10.53,-6.91,0.99,-17.87,14.24,0.0,1.42,-2.01,-3.85,-6.85,-4.89,-23.2,5.0,17.0,0.97,-13.52,5.55,-7.67,0.79,-14.82,-9.83,-26.4,9.76
2017-03-26,0.38,1.22,-10.14,8.46,-10.17,-30.36,2.56,0.07,30.22,-33.69,6.3,5.7,-1.2,14.5,21.34,2.35,-11.74,-5.36,22.89,-2.12,-5.55,3.26,9.87,3.74,7.78
2017-03-27,77.87,-4.04,-0.6,1.47,0.59,-4.68,4.69,1.87,-12.46,0.39,7.22,10.74,-2.95,6.15,11.02,1.06,11.78,0.0,-14.9,-6.19,8.45,-10.28,-18.03,4.04,5.04
2017-03-28,0.03,0.33,8.34,3.04,-4.68,3.34,-6.78,9.25,12.49,0.63,2.67,-2.7,-0.91,17.84,18.11,-2.25,8.12,-4.69,-7.08,2.78,-10.48,10.49,7.88,4.83,7.3
2017-03-29,-4.01,-7.12,-4.99,8.55,-2.91,0.34,-7.39,9.35,4.16,5.99,9.01,1.78,2.2,-1.44,-0.48,-7.39,5.33,-8.94,-1.28,-12.89,-10.27,1.38,9.5,3.98,3.56
2017-03-30,0.72,-5.66,-9.0,-16.95,-1.43,11.34,6.71,-16.65,7.9,13.7,2.99,0.0,10.99,5.85,-11.86,5.02,-3.44,2.88,-12.61,-2.01,8.19,-2.13,7.11,-4.53,-0.42
2017-03-31,42.47,8.8,-8.18,3.28,-3.31,-1.6,6.73,-2.09,2.54,-9.14,-6.42,3.48,-0.49,-1.88,-6.16,-0.59,0.02,6.75,2.48,-3.46,-2.29,5.49,1.96,-0.13,4.93
2017-04-01,5.77,4.53,3.09,1.63,3.41,0.01,-1.37,-5.95,-0.17,4.88,1.46,-4.85,0.34,0.06,0.82,10.19,27.91,-14.17,0.11,4.98,2.0,-8.63,8.98,3.21,0.0
2017-04-02,17.46,2.78,-5.27,1.08,-0.18,0.38,-0.02,0.64,11.98,3.94,3.75,3.96,-7.26,-1.93,1.92,-16.23,-1.92,2.86,-3.84,5.55,-4.64,0.4,1.16,3.88,2.78
2017-04-03,45.49,0.0,-3.99,0.0,0.1,0.0,0.0,4.28,4.77,-8.97,0.01,6.86,-6.69,-4.68,8.46,0.61,12.87,-4.61,1.1,3.96,6.94,0.61,-4.42,1.67,-1.42
2017-04-04,-3.91,29.3,-5.75,4.29,7.28,-4.31,0.85,-0.01,-2.99,-13.06,12.47,-3.5,5.68,-4.78,-0.68,1.76,6.0,-0.74,2.7,-1.99,10.04,3.13,5.25,-3.53,-1.92
2017-04-05,-14.3,0.07,-8.97,0.96,4.47,-2.14,-0.42,-0.21,2.18,7.05,-2.45,6.19,-14.02,-3.46,1.63,-13.99,1.32,-1.82,6.98,3.97,0.0,1.95,-0.24,-4.31,11.35
2017-04-06,61.04,-1.87,0.16,-6.87,-1.3,-0.12,-1.38,-1.66,-10.99,-5.91,1.28,8.16,0.0,0.78,-0.78,-1.22,-5.26,0.85,3.11,4.74,-0.01,-2.52,-0.57,-0.74,7.82
2017-04-07,-1.1,7.66,1.94,4.25,2.73,5.55,-2.52,7.74,-4.05,-1.55,1.22,6.76,8.59,-2.58,-7.47,7.63,-1.26,2.05,5.38,7.72,0.89,13.28,2.4,-2.6,-2.72
2017-04-08,-10.17,-5.78,4.98,0.04,-13.12,3.13,0.1,-0.12,2.54,3.8,6.24,-7.29,1.81,-0.75,0.17,2.07,2.06,-3.26,-1.65,0.25,7.42,1.3,-3.43,-6.19,4.58
2017-04-09,25.58,-8.41,4.02,2.45,2.98,2.18,-0.05,-4.22,1.8,0.81,-1.24,-8.34,4.26,1.34,-0.51,-2.3,-3.34,1.71,1.78,-17.32,7.68,2.15,-0.38,0.28,2.5
2017-04-10,0.56,2.87,0.01,0.0,0.62,0.11,0.05,0.01,0.01,-0.01,-4.7,0.21,-2.78,7.83,4.16,-1.35,10.36,11.83,2.02,-6.76,6.43,-1.55,-2.81,1.3,-2.28
2017-04-11,13.12,-0.29,-0.01,3.17,-1.09,-0.02,-1.84,-1.36,-0.04,1.44,5.94,-0.16,0.09,-1.34,-1.59,0.01,-0.5,-0.28,-0.22,-6.25,3.91,-4.07,-0.56,3.01,2.61
2017-04-12,-5.64,4.5,0.05,-1.7,-6.52,-3.44,3.31,1.52,-0.57,0.58,0.11,4.02,0.87,0.18,0.24,2.04,7.48,9.31,-3.91,-1.76,-4.22,2.19,4.56,-0.23,-5.49
2017-04-13,-40.24,2.23,-5.18,5.07,-0.08,-5.86,-5.4,2.04,1.47,2.9,0.07,-0.08,-0.81,-3.16,3.47,1.55,-1.98,-3.3,1.87,0.33,0.36,-2.25,-0.64,-2.66,4.4
2017-04-14,-2.38,-0.77,2.15,0.0,-2.73,1.88,-1.89,-32.33,10.68,-5.19,-1.55,3.6,4.82,0.86,-6.63,-14.99,-0.28,-2.78,-11.23,4.38,8.7,-4.42,7.2,3.97,-3.69
2017-04-15,-0.81,2.1,6.16,-2.15,2.64,-1.08,-0.05,6.83,-2.12,-10.07,-1.59,-2.27,-1.28,1.33,7.67,2.7,1.3,0.99,-0.05,-0.55,-2.45,-3.3,-0.15,-3.53,-3.46
2017-04-16,3.32,-0.51,4.01,-0.01,2.01,2.74,0.78,-0.47,-1.35,0.97,1.0,1.0,-1.15,-1.04,0.52,5.0,0.99,1.81,-5.81,-0.99,0.0,-2.75,2.29,-6.94,-2.91
2017-04-17,15.8,6.48,0.65,0.08,0.74,0.0,0.01,0.5,0.84,-0.01,0.0,0.0,-3.97,-8.94,-2.85,3.17,5.17,4.38,-0.94,1.92,0.02,-1.91,-0.03,-0.08,-1.91
2017-04-18,10.19,-1.39,-1.53,0.0,3.56,0.01,-3.57,1.56,-0.45,1.38,0.59,-0.6,-2.48,0.0,-0.01,1.55,12.32,-0.49,-0.46,0.99,2.5,0.5,-1.62,2.63,0.81
2017-04-19,7.45,0.18,0.0,1.0,2.83,2.18,-0.86,0.01,0.86,2.32,-0.01,-0.02,3.69,1.64,-4.82,-0.82,-0.08,0.82,1.3,0.97,-2.49,-1.24,-0.12,0.01,2.84
2017-04-20,27.0,-0.44,2.89,-0.98,0.46,0.0,-1.87,-6.06,0.21,-2.21,1.97,0.4,-0.23,0.37,0.11,-0.09,2.05,1.38,1.04,1.99,1.06,-0.06,-1.02,1.14,5.34
2017-04-21,11.55,2.19,0.16,0.92,-1.72,1.56,1.63,-0.39,3.46,0.74,0.0,0.75,0.75,-0.6,0.1,1.91,4.14,7.94,2.03,-3.09,-1.9,11.09,-8.07,1.02,2.38
2017-04-22,-2.34,5.01,-0.01,5.27,-3.21,0.0,4.3,-0.02,-1.84,-0.01,2.06,4.57,0.55,-4.62,-0.85,-3.1,-0.46,-0.39,0.0,-1.95,-0.78,-0.09,1.22,1.93,3.97
2017-04-23,0.17,0.0,-2.81,1.89,-0.6,-0.01,0.01,0.0,-0.01,0.0,-2.49,-1.13,0.0,-4.82,-14.03,4.69,9.28,1.5,2.17,0.22,2.77,0.0,1.36,1.01,-1.34
2017-04-24,7.88,-3.66,-3.11,0.65,-0.53,-3.0,3.52,3.09,4.55,0.0,-2.25,0.0,0.0,-0.53,0.47,-0.87,0.99,3.01,-4.16,3.18,1.47,-2.37,-0.01,-1.09,0.82
2017-04-25,26.85,0.06,-0.09,-0.8,1.99,1.0,-0.01,1.67,-3.55,-1.47,-1.21,0.02,1.25,0.01,0.26,2.64,-0.1,-0.01,2.51,3.0,1.14,0.08,1.6,2.08,-4.19
2017-04-26,12.35,0.16,-0.7,0.55,3.27,3.99,0.01,-0.01,0.01,0.01,1.41,5.46,5.02,0.09,-4.81,0.0,1.8,10.89,-1.58,-3.16,1.88,-0.61,0.07,-0.77,3.87
2017-04-27,51.13,0.19,-3.74,0.03,-0.14,2.09,6.68,0.85,1.58,0.47,-4.58,0.0,2.93,5.15,0.93,5.0,7.33,4.65,1.81,-4.17,-7.63,-7.07,2.58,4.12,-6.71
2017-04-28,1.15,-0.02,1.14,1.36,4.08,6.41,4.61,0.51,2.19,0.95,-1.27,-6.99,1.43,-0.33,17.72,5.52,1.79,-1.5,-0.96,-1.55,0.95,19.96,-6.63,5.71,-3.95
2017-04-29,3.89,-13.65,12.13,23.13,-12.0,-2.98,-10.65,-13.56,6.54,-0.04,-3.39,-0.04,-20.84,19.16,5.5,1.4,-3.18,-7.2,-1.4,-12.85,6.23,-8.59,14.86,8.99,13.58
2017-04-30,11.55,3.72,3.38,-9.59,2.24,6.1,-6.19,-11.47,2.62,0.2,1.48,0.29,-4.8,0.93,-1.11,7.9,0.76,3.33,-2.08,4.26,1.64,-0.04,3.87,-1.13,-2.42
2017-05-01,78.19,1.06,-4.23,1.69,-10.11,-9.49,8.12,-0.01,-0.09,-5.35,-0.15,0.0,7.37,-1.89,1.71,0.28,-1.99,-5.67,2.0,5.67,2.02,6.55,9.29,1.08,3.69
2017-05-02,24.12,4.42,-1.8,6.04,2.6,2.1,2.05,1.48,-7.52,-1.94,0.33,-4.12,11.97,17.04,20.47,38.1,-13.66,11.45,-9.04,4.19,-2.96,7.48,3.04,-13.67,0.14
2017-05-03,53.01,-7.11,6.47,6.73,-2.98,3.75,6.23,-7.44,3.37,5.53,6.48,7.92,0.23,9.57,-1.08,-16.85,5.44,5.53,-3.1,-29.94,1.27,0.73,0.49,17.85,5.03
2017-05-04,32.05,7.14,1.71,-8.78,6.51,-12.65,-2.66,-3.36,0.52,-8.37,25.57,5.23,1.13,1.54,-8.88,4.99,3.75,-7.08,19.75,4.03,4.93,15.31,-15.26,10.91,7.03
2017-05-05,-3.07,1.19,4.68,-2.56,-0.11,-1.43,3.13,0.33,4.31,39.25,-9.25,-3.72,1.99,-1.36,23.69,1.78,15.78,-3.17,12.15,5.35,-69.99,-48.07,47.65,-4.57,15.0
2017-05-06,34.06,0.0,41.59,-4.48,0.2,12.1,12.64,5.8,-12.79,15.71,-9.36,-9.72,-11.74,7.8,-7.76,-14.96,-8.99,-38.6,55.42,-22.87,-11.23,-4.68,15.43,4.59,-17.17
2017-05-07,21.18,10.38,6.17,-1.02,5.53,5.53,-11.47,5.14,10.39,2.08,-6.9,-4.77,15.98,-5.26,-3.29,1.2,-24.42,17.78,-0.01,14.85,-9.83,6.71,-1.26,0.55,0.0
2017-05-08,84.22,-0.41,0.01,2.97,1.43,0.46,0.75,1.76,-17.77,10.62,7.52,-7.79,4.13,-8.44,-9.31,4.34,3.73,0.6,-0.25,-0.8,5.36,12.74,-1.55,15.5,-4.42
2017-05-09,33.12,7.68,10.32,-10.25,6.95,1.83,26.25,4.9,-5.99,-5.61,-5.04,-27.81,7.59,16.96,-10.6,5.47,-0.03,2.2,6.83,9.39,5.19,24.51,-3.92,7.44,9.96
2017-05-10,73.75,-4.03,7.3,24.2,-24.36,6.05,8.35,0.15,11.85,16.68,-2.17,0.42,19.03,-2.41,-10.32,3.17,3.29,-5.6,24.55,12.14,-5.25,-50.39,-6.64,22.95,-15.84
2017-05-11,40.84,4.64,5.95,2.61,-23.4,9.83,9.5,-1.31,3.91,11.49,-8.13,14.27,0.06,1.07,21.62,18.38,1.29,-5.28,-16.13,5.12,0.05,2.86,-3.38,5.01,13.72
2017-05-12,-139.46,-17.9,6.55,-2.9,4.03,21.95,27.12,1.38,40.49,-7.13,12.24,-13.81,-4.96,-20.33,9.2,0.76,9.02,4.02,-8.5,-5.47,-7.64,-21.08,8.45,4.36,0.99
2017-05-13,87.07,-0.98,-4.22,-7.54,-29.32,-27.04,-2.05,23.16,2.63,5.91,24.62,-8.83,2.5,-15.24,-22.77,0.93,-18.81,6.32,-2.33,-22.16,-76.72,30.81,25.31,15.07,-38.71
2017-05-14,12.3,-16.22,-44.32,3.11,11.35,22.75,38.88,-16.58,0.66,18.73,11.85,5.87,11.21,-10.75,2.01,-26.32,6.24,-0.67,17.49,1.66,-2.77,24.76,17.39,1.11,9.63
2017-05-15,-51.34,16.25,9.39,-28.47,17.04,-14.15,12.79,0.37,12.06,-0.19,10.73,-16.53,-10.86,-2.57,13.94,-4.72,-19.06,-10.73,5.53,0.0,-7.52,31.73,-3.73,0.0,1.0
2017-05-16,27.04,-0.01,-4.81,-12.79,3.31,-28.7,4.41,6.59,-7.86,-30.39,9.07,5.72,23.07,-10.45,-3.07,-31.96,-6.68,20.19,-0.66,-7.1,-9.04,-2.85,28.0,5.99,-1.32
2017-05-17,42.86,-14.82,2.15,-2.14,-26.32,13.59,-2.12,5.15,-7.14,10.12,9.86,9.26,-0.69,0.7,4.15,7.46,11.1,1.59,-0.1,-0.02,-1.66,0.21,-2.99,2.61,7.09
2017-05-18,82.98,0.29,-16.75,22.27,24.48,17.86,6.14,5.11,-8.92,-2.29,19.45,-0.39,-12.7,-0.27,1.51,4.5,-0.22,0.94,-12.11,7.83,-5.46,-9.18,-12.72,12.7,0.79
2017-05-19,69.46,4.51,-4.85,-1.14,-1.53,2.06,7.02,10.16,-3.77,-6.22,-7.15,2.42,1.51,4.14,6.4,21.19,4.65,8.99,2.16,-5.05,1.66,13.12,6.02,11.13,5.55
2017-05-20,79.39,18.44,-10.41,-3.53,10.21,4.69,10.23,-5.26,0.35,5.27,7.4,13.58,-4.96,6.2,5.03,5.24,-11.03,-15.58,-0.71,-10.39,10.44,4.38,24.84,5.01,0.02
2017-05-21,-18.4,13.3,1.68,0.0,-0.01,-1.36,8.67,3.7,-0.79,2.57,-7.73,-14.72,4.4,6.22,1.33,7.69,-1.53,1.04,13.54,2.27,13.59,13.85,-6.18,13.46,4.4
2017-05-22,75.33,1.83,8.77,-9.7,10.69,-0.21,0.81,8.33,-8.34,5.42,1.02,20.13,-6.87,-55.77,8.97,-34.47,21.71,-10.97,-5.75,15.42,0.8,-0.78,4.55,3.0,3.01
2017-05-23,159.89,2.17,6.4,0.42,33.96,13.32,43.35,8.89,4.48,-29.62,-59.37,55.94,3.48,-9.42,20.46,39.38,12.89,14.2,6.41,25.22,-54.57,-32.1,-1.8,-121.06,92.3
2017-05-24,175.23,50.42,3.0,0.83,19.71,21.75,11.95,-43.73,21.29,-9.51,-3.68,26.65,22.7,9.14,8.65,22.49,-11.04,-24.95,1.97,18.62,-12.59,2.88,0.5,23.82,-0.98
2017-05-25,-105.61,28.77,14.9,14.13,-13.85,-1.87,-4.38,19.38,3.5,16.7,-21.73,19.04,36.45,9.98,-20.65,8.54,33.18,18.53,6.19,20.11,26.76,-20.3,14.46,-54.04,21.43
2017-05-26,-63.47,33.51,50.25,29.78,24.99,-24.98,51.98,56.87,-5.84,16.89,10.1,44.41,24.11,22.46,-69.09,43.87,-67.47,-165.47,-92.82,110.64,-130.64,85.53,88.21,-36.58,-206.32
2017-05-27,-170.6,142.13,42.75,-37.9,-2.54,14.05,90.52,5.16,-37.69,68.37,-65.68,8.27,-13.25,-63.03,-88.46,17.33,1.23,-10.83,-150.21,-27.67,46.65,33.36,-18.24,-7.86,-9.93
2017-05-28,134.0,25.87,13.34,-97.95,55.24,-73.83,-63.05,1.06,24.93,-103.7,-79.15,-9.13,99.03,17.94,-18.83,-9.13,47.98,27.02,25.65,-27.25,33.42,-72.05,-37.88,45.54,4.33
2017-05-29,53.53,38.94,7.75,56.39,20.59,15.27,-44.06,13.6,91.86,-17.98,35.47,-51.54,5.5,0.0,-12.25,-66.89,-4.73,19.38,-2.14,19.07,-18.89,-20.54,27.88,13.54,7.78
2017-05-30,-86.97,6.26,-19.14,-54.21,44.1,-25.95,23.64,15.33,1.27,5.34,17.85,32.06,-32.94,2.15,-17.41,25.61,0.0,11.01,1.01,33.25,24.0,3.32,-1.54,-50.13,8.65
2017-05-31,106.29,-39.19,9.24,30.64,12.61,11.14,14.77,-25.35,-7.16,0.25,3.76,16.53,-12.69,-14.44,-29.48,-27.4,9.26,26.55,-7.46,-15.14,-1.01,22.58,-42.31,-46.68,24.01
2017-06-01,108.72,33.58,-12.0,7.38,-46.16,25.36,16.53,13.78,-1.46,-18.39,33.7,0.74,-6.0,-40.74,4.86,10.52,61.68,9.28,29.6,2.34,-41.98,7.23,0.77,19.95,-4.28
